Packet_count,Satellite_Status,Error_Code,Mission_Time,Pressure1,Pressure2,Altitude1,Altitude2,Altitude_Difference,Descent_rate,Temperature,Battery_Voltage,Gps_Latitude,Gps_Longitude,Gps_Altitude,Pitch,Roll,Yaw,LNLN,Iot_Data,Team_Number
374, 1, 11011, 19/9/2024; 12:1:24, 90922.69, 90957.97, 1.42, 0.03, 1.39, 0.34, 27.81, 3.94, 0.0000000, 0.0000000, 0.00, -12.88, -8.94, 5.44, 0N0N, 25.94, 335592
375, 1, 11011, 19/9/2024; 12:1:25, 90928.09, 90958.87, 0.92, -0.06, 0.98, -0.5, 27.83, 3.76, 0.0000000, 0.0000000, 0.00, -14.38, -11.62, 5.62, 0N0N, 25.94, 335592
376, 1, 11011, 19/9/2024; 12:1:26, 90930.71, 90959.87, 0.67, -0.15, 0.82, -0.25, 27.84, 3.83, 0.0000000, 0.0000000, 0.00, -18.44, -19.56, 6.25, 0N0N, 26.02, 335592
377, 1, 11011, 19/9/2024; 12:1:27, 90929.31, 90960.3, 0.8, -0.19, 0.99, 0.13, 27.87, 3.86, 0.0000000, 0.0000000, 0.00, -27.38, -33.12, 7.38, 0N0N, 26.05, 335592
378, 1, 11011, 19/9/2024; 12:1:28, 90929.09, 90961.98, 0.82, -0.34, 1.16, 0.02, 27.89, 3.94, 0.0000000, 0.0000000, 0.00, -42.75, -49.56, 9.25, 0N0N, 26.1, 335592
379, 1, 11011, 19/9/2024; 12:1:29, 90928.27, 90961.06, 0.9, -0.26, 1.16, 0.08, 27.92, 3.92, 0.0000000, 0.0000000, 0.00, -58.56, -58.0, 10.5, 0N0N, 26.12, 335592
380, 1, 11011, 19/9/2024; 12:1:30, 90929.68, 90960.82, 0.77, -0.24, 1.01, -0.13, 27.94, 3.96, 0.0000000, 0.0000000, 0.00, -62.69, -59.5, 10.81, 0N0N, 26.18, 335592
381, 1, 11011, 19/9/2024; 12:1:31, 90926.06, 90959.55, 1.11, -0.12, 1.23, 0.34, 27.96, 3.84, 0.0000000, 0.0000000, 0.00, -59.06, -58.75, 10.94, 0N0N, 26.24, 335592
382, 1, 11011, 19/9/2024; 12:1:32, 90926.24, 90960.71, 1.09, -0.23, 1.32, -0.02, 27.96, 3.84, 0.0000000, 0.0000000, 0.00, -57.69, -58.44, 10.94, 0N0N, 26.27, 335592
383, 1, 11011, 19/9/2024; 12:1:33, 90931.23, 90960.01, 0.63, -0.16, 0.79, -0.46, 27.99, 3.89, 0.0000000, 0.0000000, 0.00, -57.12, -58.25, 10.94, 0N0N, 26.32, 335592
384, 1, 11011, 19/9/2024; 12:1:34, 90928.42, 90958.91, 0.89, -0.06, 0.95, 0.26, 28.01, 3.92, 0.0000000, 0.0000000, 0.00, -57.0, -58.25, 10.94, 0N0N, 26.31, 335592
385, 1, 11011, 19/9/2024; 12:1:35, 90929.01, 90959.77, 0.83, -0.14, 0.97, -0.06, 28.02, 3.89, 0.0000000, 0.0000000, 0.00, -57.0, -58.25, 10.94, 0N0N, 26.34, 335592
386, 1, 11011, 19/9/2024; 12:1:36, 90930.19, 90957.95, 0.72, 0.03, 0.69, -0.11, 28.03, 3.86, 0.0000000, 0.0000000, 0.00, -57.0, -58.25, 10.94, 0N0N, 26.31, 335592
387, 1, 11011, 19/9/2024; 12:1:37, 90922.57, 90958.51, 1.43, -0.02, 1.45, 0.71, 28.05, 3.94, 0.0000000, 0.0000000, 0.00, -57.0, -58.25, 10.94, 0N0N, 26.3, 335592
388, 1, 11011, 19/9/2024; 12:1:38, 90931.37, 90957.44, 0.61, 0.08, 0.53, -0.82, 28.08, 3.96, 0.0000000, 0.0000000, 0.00, -57.0, -58.25, 10.94, 0N0N, 26.23, 335592
389, 1, 11011, 19/9/2024; 12:1:39, 90925.15, 90957.7, 1.19, 0.05, 1.14, 0.58, 28.09, 3.76, 0.0000000, 0.0000000, 0.00, -57.31, -58.25, 10.88, 0N0N, 26.25, 335592
390, 1, 11011, 19/9/2024; 12:1:40, 90931.73, 90960.46, 0.58, -0.2, 0.78, -0.61, 28.1, 3.91, 0.0000000, 0.0000000, 0.00, -57.5, -58.31, 10.94, 0N0N, 26.34, 335592
391, 1, 11011, 19/9/2024; 12:1:41, 90933.31, 90959.18, 0.43, -0.09, 0.52, -0.15, 28.12, 3.88, 0.0000000, 0.0000000, 0.00, -57.56, -58.31, 10.94, 0N0N, 26.39, 335592
392, 1, 11011, 19/9/2024; 12:1:42, 90926.69, 90957.43, 1.05, 0.08, 0.97, 0.62, 28.14, 3.92, 0.0000000, 0.0000000, 0.00, -57.69, -58.38, 10.88, 0N0N, 26.4, 335592
393, 1, 11011, 19/9/2024; 12:1:43, 90924.88, 90957.26, 1.21, 0.09, 1.12, 0.16, 28.16, 3.88, 0.0000000, 0.0000000, 0.00, -57.75, -58.31, 10.88, 0N0N, 26.43, 335592
394, 1, 11011, 19/9/2024; 12:1:44, 90926.05, 90955.91, 1.11, 0.22, 0.89, -0.1, 28.17, 3.96, 0.0000000, 0.0000000, 0.00, -57.69, -58.31, 10.88, 0N0N, 26.43, 335592
395, 1, 11011, 19/9/2024; 12:1:45, 90917.03, 90957.69, 1.94, 0.05, 1.89, 0.83, 28.18, 3.94, 0.0000000, 0.0000000, 0.00, -57.5, -58.31, 10.88, 0N0N, 26.39, 335592
396, 1, 11011, 19/9/2024; 12:1:46, 90920.02, 90959.21, 1.67, -0.09, 1.76, -0.27, 28.2, 3.94, 0.0000000, 0.0000000, 0.00, -57.81, -58.38, 10.88, 0N0N, 26.47, 335592
397, 1, 11011, 19/9/2024; 12:1:47, 90927.41, 90958.4, 0.98, -0.01, 0.99, -0.69, 28.23, 3.88, 0.0000000, 0.0000000, 0.00, -58.19, -58.44, 10.88, 0N0N, 26.46, 335592
398, 1, 11011, 19/9/2024; 12:1:48, 90929.4, 90970.96, 0.8, -1.18, 1.98, -0.18, 28.24, 3.94, 0.0000000, 0.0000000, 0.00, -58.44, -58.56, 10.88, 0N0N, 26.39, 335592
399, 1, 11011, 19/9/2024; 12:1:49, 90924.77, 90963.53, 1.22, -0.49, 1.71, 0.42, 28.27, 3.88, 0.0000000, 0.0000000, 0.00, -58.56, -58.62, 10.88, 0N0N, 26.36, 335592
400, 1, 11011, 19/9/2024; 12:1:50, 90918.15, 90959.34, 1.84, -0.1, 1.94, 0.62, 28.29, 3.89, 0.0000000, 0.0000000, 0.00, -57.0, -58.06, 10.81, 0N0N, 26.33, 335592
401, 1, 11011, 19/9/2024; 12:1:51, 90922.72, 90958.83, 1.42, -0.05, 1.47, -0.42, 28.3, 3.92, 0.0000000, 0.0000000, 0.00, -55.12, -57.62, 10.94, 0N0N, 26.29, 335592
402, 1, 11011, 19/9/2024; 12:1:52, 90927.7, 90954.77, 0.95, 0.32, 0.63, -0.47, 28.31, 3.92, 0.0000000, 0.0000000, 0.00, -55.12, -57.62, 10.94, 0N0N, 26.27, 335592
403, 1, 11011, 19/9/2024; 12:1:53, 90926.88, 90956.33, 1.03, 0.18, 0.85, 0.08, 28.32, 3.80, 0.0000000, 0.0000000, 0.00, -49.38, -55.0, 10.56, 0N0N, 26.23, 335592
404, 1, 11011, 19/9/2024; 12:1:54, 90929.87, 90953.44, 0.75, 0.45, 0.3, -0.28, 28.33, 3.91, 0.0000000, 0.0000000, 0.00, -26.75, -49.0, 14.0, 0N0N, 26.19, 335592
405, 1, 11011, 19/9/2024; 12:1:55, 90930.05, 90955.38, 0.74, 0.27, 0.47, -0.01, 28.36, 3.92, 0.0000000, 0.0000000, 0.00, -23.56, -46.62, 14.31, 0N0N, 26.2, 335592
406, 1, 11011, 19/9/2024; 12:1:56, 90927.23, 90955.62, 1.0, 0.24, 0.76, 0.26, 28.38, 3.94, 0.0000000, 0.0000000, 0.00, -23.56, -46.62, 14.31, 0N0N, 26.19, 335592
407, 1, 11011, 19/9/2024; 12:1:57, 90933.21, 90959.27, 0.44, -0.09, 0.53, -0.56, 28.39, 3.76, 0.0000000, 0.0000000, 0.00, -23.56, -46.62, 14.31, 0N0N, 26.17, 335592
408, 1, 11011, 19/9/2024; 12:1:58, 90925.17, 90958.1, 1.19, 0.01, 1.18, 0.75, 28.41, 3.88, 0.0000000, 0.0000000, 0.00, -13.62, -29.19, 13.81, 0N0N, 26.16, 335592
409, 1, 11011, 19/9/2024; 12:1:59, 90921.36, 90959.21, 1.54, -0.09, 1.63, 0.35, 28.45, 3.84, 0.0000000, 0.0000000, 0.00, -11.12, -23.81, 13.69, 0N0N, 26.2, 335592
410, 1, 11011, 19/9/2024; 12:2:0, 90922.94, 90955.85, 1.39, 0.22, 1.17, -0.15, 28.45, 3.86, 0.0000000, 0.0000000, 0.00, -8.69, -19.62, 13.75, 0N0N, 26.21, 335592
411, 1, 11011, 19/9/2024; 12:2:1, 90930.33, 90959.23, 0.71, -0.09, 0.8, -0.68, 28.47, 3.89, 0.0000000, 0.0000000, 0.00, -8.62, -19.19, 13.75, 0N0N, 26.17, 335592
412, 1, 11011, 19/9/2024; 12:2:2, 90927.1, 90958.86, 1.01, -0.06, 1.07, 0.3, 28.48, 3.94, 0.0000000, 0.0000000, 0.00, -8.06, -17.81, 13.69, 0N0N, 26.2, 335592
413, 1, 11011, 19/9/2024; 12:2:3, 90924.87, 91003.3, 1.22, -4.17, 5.39, 0.21, 28.5, 3.89, 0.0000000, 0.0000000, 0.00, -7.88, -17.06, 13.69, 0N0N, 26.2, 335592
414, 1, 11011, 19/9/2024; 12:2:4, 90927.44, 90998.46, 0.98, -3.73, 4.71, -0.24, 28.54, 3.89, 0.0000000, 0.0000000, 0.00, -7.19, -15.44, 13.69, 0N0N, 26.2, 335592
415, 1, 11011, 19/9/2024; 12:2:5, 90923.21, 90960.52, 1.37, -0.21, 1.58, 0.39, 28.56, 3.94, 0.0000000, 0.0000000, 0.00, -4.38, -7.62, 13.56, 0N0N, 26.21, 335592
416, 1, 11011, 19/9/2024; 12:2:6, 90927.78, 90959.72, 0.95, -0.14, 1.09, -0.42, 28.57, 3.94, 0.0000000, 0.0000000, 0.00, -4.81, -6.81, 13.5, 0N0N, 26.22, 335592
417, 1, 11011, 19/9/2024; 12:2:7, 90919.74, 90956.75, 1.69, 0.14, 1.55, 0.74, 28.57, 3.92, 0.0000000, 0.0000000, 0.00, -4.56, -7.0, 13.5, 0N0N, 26.23, 335592
418, 1, 11011, 19/9/2024; 12:2:8, 90927.12, 90955.88, 1.01, 0.22, 0.79, -0.68, 28.6, 3.83, 0.0000000, 0.0000000, 0.00, -3.44, -7.12, 13.62, 0N0N, 26.2, 335592
419, 1, 11011, 19/9/2024; 12:2:9, 90927.71, 90957.13, 0.95, 0.1, 0.85, -0.06, 28.62, 3.96, 0.0000000, 0.0000000, 0.00, -3.5, -7.06, 13.62, 0N0N, 26.2, 335592
420, 1, 11011, 19/9/2024; 12:2:10, 90928.29, 90956.73, 0.9, 0.14, 0.76, -0.05, 28.66, 3.96, 0.0000000, 0.0000000, 0.00, -3.75, -7.44, 13.56, 0N0N, 26.2, 335592
421, 1, 11011, 19/9/2024; 12:2:11, 90923.65, 90955.17, 1.33, 0.29, 1.04, 0.43, 28.66, 3.83, 0.0000000, 0.0000000, 0.00, -3.19, -8.19, 13.62, 0N0N, 26.16, 335592
422, 1, 11011, 19/9/2024; 12:2:12, 90924.81, 90955.93, 1.22, 0.22, 1.0, -0.11, 28.69, 3.83, 0.0000000, 0.0000000, 0.00, -3.19, -8.19, 13.62, 0N0N, 26.16, 335592
423, 1, 11011, 19/9/2024; 12:2:13, 90922.57, 90957.72, 1.43, 0.05, 1.38, 0.21, 28.7, 3.86, 0.0000000, 0.0000000, 0.00, -2.94, -9.75, 13.69, 0N0N, 26.11, 335592
424, 1, 11011, 19/9/2024; 12:2:14, 90930.95, 90956.64, 0.65, 0.15, 0.5, -0.78, 28.71, 3.92, 0.0000000, 0.0000000, 0.00, -2.94, -9.75, 13.69, 0N0N, 26.09, 335592
425, 1, 11011, 19/9/2024; 12:2:15, 90927.71, 90957.04, 0.95, 0.11, 0.84, 0.3, 28.75, 3.94, 0.0000000, 0.0000000, 0.00, -2.88, -11.44, 13.75, 0N0N, 26.0, 335592
426, 1, 11011, 19/9/2024; 12:2:16, 90930.12, 90957.1, 0.73, 0.11, 0.62, -0.22, 28.76, 3.88, 0.0000000, 0.0000000, 0.00, -2.88, -11.44, 13.75, 0N0N, 25.93, 335592
427, 1, 11011, 19/9/2024; 12:2:17, 90930.45, 90956.75, 0.7, 0.14, 0.56, -0.03, 28.79, 3.94, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.91, 335592
428, 1, 11011, 19/9/2024; 12:2:18, 90918.0, 90957.41, 1.85, 0.08, 1.77, 1.15, 28.82, 3.94, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.9, 335592
429, 1, 11011, 19/9/2024; 12:2:19, 90926.8, 90956.32, 1.04, 0.18, 0.86, -0.81, 28.83, 3.92, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.88, 335592
430, 1, 11011, 19/9/2024; 12:2:20, 90928.79, 90957.48, 0.85, 0.07, 0.78, -0.19, 28.84, 3.75, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.94, 335592
431, 1, 11011, 19/9/2024; 12:2:21, 90928.54, 90957.22, 0.88, 0.1, 0.78, 0.03, 28.87, 3.96, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.98, 335592
432, 1, 11011, 19/9/2024; 12:2:22, 90933.93, 90957.19, 0.38, 0.1, 0.28, -0.5, 28.88, 3.75, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.94, 335592
433, 1, 11011, 19/9/2024; 12:2:23, 90924.05, 90957.66, 1.29, 0.06, 1.23, 0.91, 28.91, 3.96, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.84, 335592
434, 1, 11011, 19/9/2024; 12:2:24, 90925.62, 90955.52, 1.15, 0.25, 0.9, -0.14, 28.93, 3.89, 0.0000000, 0.0000000, 0.00, -2.56, -14.75, 13.88, 0N0N, 25.82, 335592
435, 1, 11011, 19/9/2024; 12:2:25, 90931.02, 90957.64, 0.65, 0.06, 0.59, -0.5, 28.95, 3.96, 0.0000000, 0.0000000, 0.00, -2.38, -16.38, 13.94, 0N0N, 25.88, 335592
436, 1, 11011, 19/9/2024; 12:2:26, 90930.76, 90958.31, 0.67, -0.0, 0.67, 0.02, 28.98, 3.96, 0.0000000, 0.0000000, 0.00, -2.25, -21.12, 14.06, 0N0N, 25.95, 335592
437, 1, 11011, 19/9/2024; 12:2:27, 90925.53, 90958.2, 1.15, 0.01, 1.14, 0.48, 28.98, 3.92, 0.0000000, 0.0000000, 0.00, -2.25, -21.12, 14.06, 0N0N, 26.02, 335592
438, 1, 11011, 19/9/2024; 12:2:28, 90922.86, 90957.49, 1.4, 0.07, 1.33, 0.25, 29.02, 3.91, 0.0000000, 0.0000000, 0.00, -2.19, -22.75, 14.12, 0N0N, 26.05, 335592
439, 1, 11011, 19/9/2024; 12:2:29, 90923.44, 90956.51, 1.35, 0.16, 1.19, -0.05, 29.05, 3.88, 0.0000000, 0.0000000, 0.00, -2.19, -22.75, 14.12, 0N0N, 26.01, 335592
440, 1, 11011, 19/9/2024; 12:2:30, 90926.59, 90957.4, 1.06, 0.08, 0.98, -0.29, 29.06, 3.96, 0.0000000, 0.0000000, 0.00, -2.19, -22.75, 14.12, 0N0N, 26.05, 335592
441, 1, 11011, 19/9/2024; 12:2:31, 90925.17, 90956.89, 1.19, 0.13, 1.06, 0.13, 29.08, 3.84, 0.0000000, 0.0000000, 0.00, -2.19, -22.75, 14.12, 0N0N, 26.11, 335592
442, 1, 11011, 19/9/2024; 12:2:32, 90930.15, 90956.39, 0.73, 0.17, 0.56, -0.46, 29.11, 3.73, 0.0000000, 0.0000000, 0.00, -2.19, 2025.25, 14.12, 0N0N, 26.12, 335592
443, 1, 11011, 19/9/2024; 12:2:33, 90927.06, 90954.38, 1.01, 0.36, 0.65, 0.28, 29.1, 3.84, 0.0000000, 0.0000000, 0.00, -2.19, -22.75, 14.12, 0N0N, 26.16, 335592
444, 1, 11011, 19/9/2024; 12:2:34, 90931.46, 90959.07, 0.6, -0.08, 0.68, -0.41, 29.14, 3.83, 0.0000000, 0.0000000, 0.00, -2.19, -22.75, 14.12, 0N0N, 26.15, 335592
445, 1, 11011, 19/9/2024; 12:2:35, 90924.39, 90956.98, 1.26, 0.12, 1.14, 0.66, 29.15, 3.84, 0.0000000, 0.0000000, 0.00, -2.19, -22.75, 14.12, 0N0N, 26.09, 335592
446, 1, 11011, 19/9/2024; 12:2:36, 90917.32, 90956.82, 1.92, 0.13, 1.79, 0.66, 29.18, 3.89, 0.0000000, 0.0000000, 0.00, -2.19, -24.31, 14.12, 0N0N, 26.08, 335592
447, 1, 11011, 19/9/2024; 12:2:37, 90929.94, 90955.3, 0.75, 0.27, 0.48, -1.16, 29.2, 3.86, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.05, 335592
448, 1, 11011, 19/9/2024; 12:2:38, 90927.27, 90957.91, 0.99, 0.03, 0.96, 0.24, 29.23, 3.86, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.05, 335592
449, 1, 11011, 19/9/2024; 12:2:39, 90919.2, 90954.7, 1.74, 0.33, 1.41, 0.75, 29.25, 3.91, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.07, 335592
450, 1, 11011, 19/9/2024; 12:2:40, 90921.76, 90955.18, 1.5, 0.29, 1.21, -0.24, 29.27, 3.84, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.11, 335592
451, 1, 11011, 19/9/2024; 12:2:41, 90922.91, 90956.96, 1.4, 0.12, 1.28, -0.1, 29.29, 3.91, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.13, 335592
452, 1, 11011, 19/9/2024; 12:2:42, 90926.89, 90956.63, 1.03, 0.15, 0.88, -0.37, 29.32, 3.92, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.11, 335592
453, 1, 11011, 19/9/2024; 12:2:43, 90921.96, 90955.11, 1.49, 0.29, 1.2, 0.46, 29.34, 3.91, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.13, 335592
454, 1, 11011, 19/9/2024; 12:2:44, 90922.38, 90957.05, 1.45, 0.11, 1.34, -0.04, 29.37, 3.84, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.16, 335592
455, 1, 11011, 19/9/2024; 12:2:45, 90920.12, 90957.77, 1.66, 0.05, 1.61, 0.21, 29.39, 3.88, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.14, 335592
456, 1, 11011, 19/9/2024; 12:2:46, 90926.51, 90956.02, 1.06, 0.21, 0.85, -0.6, 29.41, 3.84, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.17, 335592
457, 1, 11011, 19/9/2024; 12:2:47, 90920.42, 90956.9, 1.63, 0.13, 1.5, 0.57, 29.43, 3.88, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.1, 335592
458, 1, 11011, 19/9/2024; 12:2:48, 90921.0, 90955.8, 1.57, 0.23, 1.34, -0.06, 29.45, 3.91, 0.0000000, 0.0000000, 0.00, -2.06, -25.88, 14.19, 0N0N, 26.13, 335592
459, 1, 11011, 19/9/2024; 12:2:49, 90924.55, 90956.13, 1.25, 0.2, 1.05, -0.32, 29.47, 3.84, 0.0000000, 0.0000000, 0.00, -2.19, -27.44, 14.19, 0N0N, 26.16, 335592
460, 1, 11011, 19/9/2024; 12:2:50, 90920.87, 90955.54, 1.59, 0.25, 1.34, 0.34, 29.5, 3.83, 0.0000000, 0.0000000, 0.00, -2.19, -27.44, 14.19, 0N0N, 26.1, 335592
461, 1, 11011, 19/9/2024; 12:2:51, 90915.78, 90954.3, 2.06, 0.37, 1.69, 0.47, 29.53, 3.83, 0.0000000, 0.0000000, 0.00, -1.25, -30.44, 14.44, 0N0N, 26.11, 335592
462, 1, 11011, 19/9/2024; 12:2:52, 90925.0, 90952.7, 1.2, 0.52, 0.68, -0.86, 29.54, 3.89, 0.0000000, 0.0000000, 0.00, -0.44, -37.69, 14.69, 0N0N, 26.06, 335592
463, 1, 11011, 19/9/2024; 12:2:53, 90919.75, 90951.57, 1.69, 0.62, 1.07, 0.49, 29.58, 3.86, 0.0000000, 0.0000000, 0.00, -0.44, -37.69, 14.69, 0N0N, 26.05, 335592
464, 1, 11011, 19/9/2024; 12:2:54, 90919.48, 90952.55, 1.72, 0.53, 1.19, 0.03, 29.59, 3.91, 0.0000000, 0.0000000, 0.00, 0.06, -40.25, 14.88, 0N0N, 25.96, 335592
465, 1, 11011, 19/9/2024; 12:2:55, 90919.2, 90951.34, 1.74, 0.64, 1.1, 0.02, 29.59, 3.86, 0.0000000, 0.0000000, 0.00, 0.06, -40.25, 14.88, 0N0N, 25.91, 335592
466, 1, 11011, 19/9/2024; 12:2:56, 90924.17, 90952.52, 1.28, 0.53, 0.75, -0.46, 29.64, 3.80, 0.0000000, 0.0000000, 0.00, 0.06, -40.25, 14.88, 0N0N, 25.87, 335592
467, 1, 11011, 19/9/2024; 12:2:57, 90923.9, 90952.12, 1.31, 0.57, 0.74, 0.03, 29.66, 3.76, 0.0000000, 0.0000000, 0.00, -0.25, -42.81, 14.75, 0N0N, 25.88, 335592
468, 1, 11011, 19/9/2024; 12:2:58, 90917.66, 90952.18, 1.88, 0.56, 1.32, 0.57, 29.68, 3.94, 0.0000000, 0.0000000, 0.00, -0.44, -50.12, 14.75, 0N0N, 25.84, 335592
469, 1, 11011, 19/9/2024; 12:2:59, 90921.21, 90954.49, 1.56, 0.35, 1.21, -0.32, 29.7, 3.89, 0.0000000, 0.0000000, 0.00, 0.69, -55.5, 15.12, 0N0N, 25.85, 335592
470, 1, 11011, 19/9/2024; 12:3:0, 90922.34, 90953.45, 1.45, 0.45, 1.0, -0.11, 29.74, 3.84, 0.0000000, 0.0000000, 0.00, 1.31, -57.62, 15.25, 0N0N, 25.89, 335592
471, 1, 11011, 19/9/2024; 12:3:1, 90915.25, 90952.69, 2.11, 0.52, 1.59, 0.66, 29.74, 3.97, 0.0000000, 0.0000000, 0.00, 1.31, -57.62, 15.25, 0N0N, 25.89, 335592
472, 1, 11011, 19/9/2024; 12:3:2, 90922.63, 90953.46, 1.42, 0.44, 0.98, -0.69, 29.77, 3.91, 0.0000000, 0.0000000, 0.00, 1.31, -57.62, 15.25, 0N0N, 25.9, 335592
473, 1, 11011, 19/9/2024; 12:3:3, 90922.35, 90952.86, 1.45, 0.5, 0.95, 0.03, 29.79, 3.84, 0.0000000, 0.0000000, 0.00, 1.31, -57.62, 15.25, 0N0N, 25.84, 335592
474, 1, 11011, 19/9/2024; 12:3:4, 90921.5, 90953.73, 1.53, 0.42, 1.11, 0.08, 29.82, 3.94, 0.0000000, 0.0000000, 0.00, 1.31, -57.62, 15.25, 0N0N, 25.77, 335592
475, 1, 11011, 19/9/2024; 12:3:5, 90924.48, 90953.25, 1.25, 0.46, 0.79, -0.28, 29.84, 3.92, 0.0000000, 0.0000000, 0.00, 9.31, -57.62, 15.25, 0N0N, 25.73, 335592
476, 1, 11011, 19/9/2024; 12:3:6, 90913.98, 90953.02, 2.23, 0.49, 1.74, 0.98, 29.88, 3.83, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.71, 335592
477, 1, 11011, 19/9/2024; 12:3:7, 90915.68, 90952.8, 2.07, 0.51, 1.56, -0.16, 29.89, 3.91, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.66, 335592
478, 1, 11011, 19/9/2024; 12:3:8, 90922.07, 90952.67, 1.48, 0.52, 0.96, -0.59, 29.91, 3.76, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.7, 335592
479, 1, 11011, 19/9/2024; 12:3:9, 90924.62, 90953.44, 1.24, 0.45, 0.79, -0.24, 29.93, 3.94, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.74, 335592
480, 1, 11011, 19/9/2024; 12:3:10, 90914.12, 90952.44, 2.21, 0.54, 1.67, 0.97, 29.96, 3.91, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.75, 335592
481, 1, 11011, 19/9/2024; 12:3:11, 90920.07, 90953.57, 1.66, 0.43, 1.23, -0.55, 29.99, 3.89, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.8, 335592
482, 1, 11011, 19/9/2024; 12:3:12, 90917.37, 90954.13, 1.91, 0.38, 1.53, 0.25, 30.02, 3.78, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.84, 335592
483, 1, 11011, 19/9/2024; 12:3:13, 90914.53, 90953.7, 2.17, 0.42, 1.75, 0.26, 30.04, 3.73, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.88, 335592
484, 1, 11011, 19/9/2024; 12:3:14, 90924.89, 90949.95, 1.21, 0.77, 0.44, -0.96, 30.05, 3.76, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.9, 335592
485, 1, 11011, 19/9/2024; 12:3:15, 90926.87, 90952.56, 1.03, 0.53, 0.5, -0.18, 30.07, 3.71, 0.0000000, 0.0000000, 0.00, 1.62, -58.38, 15.38, 0N0N, 25.9, 335592
486, 1, 11011, 19/9/2024; 12:3:16, 90918.78, 90950.3, 1.78, 0.74, 1.04, 0.75, 30.1, 3.76, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 25.98, 335592
487, 1, 11011, 19/9/2024; 12:3:17, 90924.17, 90951.91, 1.28, 0.59, 0.69, -0.5, 30.12, 3.78, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 26.03, 335592
488, 1, 11011, 19/9/2024; 12:3:18, 90918.06, 90952.4, 1.85, 0.54, 1.31, 0.57, 30.15, 3.78, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 26.05, 335592
489, 1, 11011, 19/9/2024; 12:3:19, 90922.59, 90952.13, 1.43, 0.57, 0.86, -0.42, 30.19, 3.89, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 26.07, 335592
490, 1, 11011, 19/9/2024; 12:3:20, 90920.31, 90951.7, 1.64, 0.61, 1.03, 0.21, 30.2, 3.94, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 26.09, 335592
491, 1, 11011, 19/9/2024; 12:3:21, 90915.19, 90951.3, 2.11, 0.65, 1.46, 0.47, 30.22, 3.81, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 26.09, 335592
492, 1, 11011, 19/9/2024; 12:3:22, 90926.97, 90952.06, 1.02, 0.57, 0.45, -1.09, 30.23, 3.88, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 26.11, 335592
493, 1, 11011, 19/9/2024; 12:3:23, 90915.89, 90953.16, 2.05, 0.47, 1.58, 1.03, 30.25, 3.89, 0.0000000, 0.0000000, 0.00, 1.75, -59.19, 15.38, 0N0N, 26.12, 335592
